time,Tset,Ts,Ts2,Ts3,P,Imax,Ip2p,O777,O845,N391,He706,sum_int,V,freq,q,dsep,q_o,D_c,x_pos,y_pos,T_emb,Pset,P_emb,Prms,Rdel,Is,sig1,sig2,subs_type,Rot,tm_el
1571260923,40,35.11,31.89,20.75,1.03,3.6,5.2,5895.07,734.19,10164.21,3400.06,627323.44,4.45,20,1.5,4,9.11,100,0,0,1037.55,1.5,1.46,1.61,0,42,7.29,5.96,0,532.43,180
1571260924,40,35.02,31.88,20.91,1.04,3.6,5.4,6029.84,723.84,10151.52,3335.88,643529.56,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.52,1.62,0,43,7.25,5.91,0,531.98,180
1571260925,40,34.93,31.84,20.84,1.06,3.6,5.2,5719.9,750.94,10082.66,3210.85,605070.12,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.41,1.6,-0.4,44,7.36,5.98,0,531.15,180
1571260927,40,34.85,31.84,20.96,0.97,3.4,5.2,5729.51,781.62,10244.4,3330.46,630267.09,4.41,20,1.5,4,10,100,0,0,1037.55,1.5,1.58,1.52,-5.6,45,7.26,5.97,0,525.05,180
1571260928,40,34.76,31.6,21.03,0.98,3.4,5,6425.02,828.8,10642.66,3609.35,650873.66,4.43,20,1.5,4,10,100,0,0,1037.55,1.5,1.51,1.56,-3.6,44,7.19,5.81,0,523.53,180
1571260929,40,34.73,31.88,21.22,0.98,3.4,5,5681.1,789.38,9767.67,3272.68,620791.25,4.35,20,1.5,4,10,100,0,0,1037.55,1.5,1.58,1.5,-0.4,43,7.35,5.98,0,527.95,180
1571260931,40,34.72,31.79,21.23,1.05,3.6,5.2,5547.93,738.13,9987.93,3375.91,602133.61,4.51,20,1.5,4,10,100,0,0,1037.55,1.5,1.51,1.59,0,40,7.28,5.85,0,519.16,180
1571260932,40,34.72,31.84,21.4,1.03,3.6,5.2,5465.4,721.13,9779,3136.56,567737.84,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.49,1.59,0,44,7.11,5.83,0,526.74,180
1571260933,40,34.71,31.74,21.33,1.04,3.6,5.4,5861.32,772.99,10085.98,3127.57,620501.02,4.33,20,1.5,4,10,100,0,0,1037.55,1.5,1.42,1.57,-0.4,46,7.18,5.77,0,541.26,180
1571260935,40,34.65,31.58,21.13,1.03,3.4,5.2,5821.16,758.58,10174.56,3349.55,646630.27,4.46,20,1.5,4,10,100,0,0,1037.55,1.5,1.46,1.6,-6,40,7.18,5.79,0,524.12,180
1571260936,40,34.55,31.34,21.07,0.93,3.6,5.2,5686.39,736.16,10004.68,3210.11,617370.99,4.44,20,1.5,4,10,100,0,0,1037.55,1.5,1.46,1.44,0,45,7.13,5.72,0,529.62,180
1571260937,40,34.45,31.46,21.06,1.03,3.4,5.2,5978.1,866.37,10319.79,3249.03,612701.25,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.45,1.61,-2,42,7.11,5.92,0,530.71,180
1571260939,40,34.39,31.33,21,1.02,3.6,5.2,5922.42,693.66,10236.02,3207.4,621452.39,4.45,20,1.5,4,10,100,0,0,1037.55,1.5,1.48,1.58,-0.4,42,7.16,5.79,0,526.1,180
1571260940,40,34.36,31.37,21.08,1.01,3.4,4.8,6480.2,862.92,10889.77,3582.62,642178.82,4.43,20,1.5,4,10,100,0,0,1037.55,1.5,1.42,1.55,-0.4,44,7.12,5.76,0,532.74,180
1571260941,40,34.36,31.37,21.03,1.11,3.6,5.2,5696.99,681.22,10153.37,3244.11,631686.57,4.43,20,1.5,4,10,100,0,0,1037.55,1.5,1.44,1.71,-0.4,45,7.56,5.7,0,539.63,180
1571260942,40,34.32,31.29,21.01,1,3.6,5.4,5461.21,721.62,10139.94,3092.59,601137.16,4.39,20,1.5,4,10,100,0,0,1037.55,1.5,1.52,1.57,0,40,7.29,5.75,0,536.36,180
1571260944,40,34.28,31.35,21.03,1.02,3.4,5,5641.06,728.28,9718.27,3110.94,625234.82,4.41,20,1.5,4,10,100,0,0,1037.55,1.5,1.5,1.55,0,43,7.22,5.86,0,534.29,180
1571260945,40,34.22,31.18,20.96,0.99,3.6,5.2,5852.82,743.43,10079.83,3292.27,604630.22,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.51,1.55,0,43,7.17,5.75,0,527.84,180
1571260946,40,34.14,31.12,20.96,0.99,3.6,5.4,5790.73,758.58,9914.76,3244.23,643683.54,4.4,20,1.5,4,10,100,0,0,1037.55,1.5,1.52,1.58,-4,43,7.08,5.8,0,528,180
1571260948,40,34.09,31.04,20.93,1.05,3.4,5,5540.42,679.12,10078.72,3242.01,618180.45,4.45,20,1.5,4,10,100,0,0,1037.55,1.5,1.46,1.64,0,44,7.09,5.71,0,523.68,180
1571260949,40,34.02,30.94,20.9,0.98,3.4,5,5545.84,717.31,9721.35,3214.66,587831.7,4.36,20,1.5,4,10,100,0,0,1037.55,1.5,1.49,1.55,0,43,7.06,5.71,0,527.82,180
1571260950,40,34.04,31.11,21.03,1.03,3.4,5.2,5756.61,780.63,10030.43,3266.28,639496.07,4.41,20,1.5,4,10,100,0,0,1037.55,1.5,1.52,1.59,-0.4,44,7,5.68,0,536.99,180
1571260952,40,34.05,31.2,21.14,1.04,3.4,5,6163.49,782.6,10479.44,3518.69,645054.35,4.51,20,1.5,4,10,100,0,0,1037.55,1.5,1.48,1.61,0,43,7.06,5.75,0,524.22,180
1571260953,40,34.04,31.19,21.08,1,3.6,5.2,5763.63,750.2,9901.7,3315.43,586492.3,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.52,1.57,0.8,45,7.12,5.79,0,518.8,180
1571260954,40,34.02,31.22,21.11,0.98,3.6,5.2,5922.54,684.42,10383.6,3387.74,633227.01,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.49,1.51,0.4,46,7.11,5.87,0,532.67,180
1571260956,40,33.98,31.23,21.06,0.98,3.4,5.2,5479.56,786.79,9516.99,3239.67,610639.24,4.44,20,1.5,4,10,100,0,0,1037.55,1.5,1.51,1.55,-2.8,46,7.14,5.97,0,526.95,180
1571260957,40,33.96,31.1,21.02,1.02,3.6,5.2,5885.22,780.51,10308.83,3334.03,641759.99,4.5,20,1.5,4,10,100,0,0,1037.55,1.5,1.52,1.61,0,42,7.15,5.81,0,524.54,180
1571260958,40,33.97,31.14,21.09,1.04,3.2,5.2,5951.49,792.95,10241.69,3323.07,655876.74,4.44,20,1.5,4,10,100,0,0,1037.55,1.5,1.48,1.65,-5.2,46,7.09,5.75,0,525.73,180
1571260959,40,33.95,31.1,21.15,1.04,3.6,5,5725.81,724.09,10254.75,3298.68,647816.19,4.43,20,1.5,4,10,100,0,0,1037.55,1.5,1.41,1.6,1.2,41,7.1,5.79,0,518.54,180
1571260961,40,33.96,31.19,21.22,0.99,3.4,5.2,5767.2,735.05,10132.3,3356.45,637477.05,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.53,1.53,-3.6,44,7.05,5.81,0,520.88,180
1571260962,40,33.98,31.21,21.28,1.06,3.4,5.2,5826.46,691.32,10203.26,3214.42,625274.49,4.44,20,1.5,4,10,100,0,0,1037.55,1.5,1.54,1.61,0,47,6.98,5.77,0,528.93,180
1571260963,40,33.97,31.2,21.23,1.05,3.6,5.2,5653.75,710.54,9960.33,3172.78,651338.57,4.41,20,1.5,4,10,100,0,0,1037.55,1.5,1.49,1.63,0.4,42,7.01,5.85,0,523.83,180
1571260965,40,33.92,31.05,21.28,1.01,3.4,5,5402.82,658.55,9714.09,3212.08,608380.5,4.46,20,1.5,4,10,100,0,0,1037.55,1.5,1.43,1.6,-0.4,42,7.02,5.76,0,521.23,180
1571260966,40,33.83,30.95,21.18,0.97,3.4,5,6447.31,731.73,11172.86,3519.3,671478.26,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.44,1.55,-0.4,48,6.97,5.88,0,530.61,180
1571260967,40,33.81,30.87,21.05,0.98,3.4,5,5787.04,715.1,9915.74,3165.64,588343.67,4.39,20,1.5,4,10,100,0,0,1037.55,1.5,1.47,1.58,0,46,7.1,5.65,0,534.27,180
1571260969,40,33.75,30.83,20.85,1.02,3.4,5.2,5804.9,747,9919.56,3307.55,632223.66,4.46,20,1.5,4,10,100,0,0,1037.55,1.5,1.45,1.61,-4.8,39,7.09,5.82,0,529.3,180
1571260970,40,33.69,30.72,20.93,1,3.4,5.2,5587.6,709.92,9922.27,3258.76,642995.3,4.48,20,1.5,4,10,100,0,0,1037.55,1.5,1.46,1.55,-3.6,43,7,5.7,0,519.88,180
1571260971,40,33.65,30.8,20.96,1.05,3.4,5.2,5741.7,728.28,9760.4,3085.2,620759.72,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.45,1.64,-6,45,6.98,5.8,0,521.71,180
1571260972,40,33.61,30.58,20.72,0.94,3.6,5.4,5882.63,782.6,10275.81,3240.16,628565.28,4.42,20,1.5,4,10,100,0,0,1037.55,1.5,1.48,1.47,-0.4,43,7,5.64,0,521.23,180
1571260974,40,33.57,30.63,20.75,1.04,3.6,5.4,5917,831.01,10282.1,3281.55,666066.7,4.51,20,1.5,4,10,100,0,0,1037.55,3,1.48,1.6,-0.4,43,6.99,5.73,0,519.76,180
1571260975,40,34.19,32.43,20.86,2.22,4.6,8.4,11724.24,1388.43,16185.3,6326.96,994523.93,6.08,20,2,4,1.23,100,0,0,1037.55,3,3.05,2.85,-5.6,88,6.69,5.82,0,547.88,180
1571260976,40,34.6,32.81,21,2.2,5,8.4,11694.18,1440.29,16209.07,6339.03,958922.53,6.07,20,2,4,1.23,100,0,0,1037.55,3,2.95,3.36,-6,88,6.85,6.31,0,543.08,180
1571260978,40,34.98,33.04,20.97,2.17,5,8.4,11670.65,1419.1,16719.19,6355.29,957064.76,6.1,20,2,4,2.86,100,0,0,1037.55,3,2.97,3.31,-5.2,89,6.8,6.29,0,559.19,180
1571260979,40,35.37,33.56,21.18,2.14,5,8.4,11752.82,1377.22,16478.36,6334.48,959043.62,6.07,20,2,4,4.03,100,0,0,1037.55,3,3.1,3.26,-5.2,89,6.87,6.45,0,547.69,180
1571260980,40,35.73,33.74,21.2,2.2,5,8.4,11795.19,1417.26,16682.23,6358.13,979023.55,6.05,20,2,4,4.03,100,0,0,1037.55,3,3.02,3.23,-5.2,91,6.84,6.39,0,548.66,180
1571260982,40,35.95,33.96,21.12,2.22,4.8,8.2,11686.05,1385.35,16598.83,6190.47,986504.27,6.09,20,2,4,7.75,100,0,0,1037.55,3,3,3.28,-5.2,90,6.87,6.81,0,555.21,180
1571260983,40,36.15,34.07,21.07,2.17,4.8,8.2,11593.91,1452.36,16277.32,6299.61,963590.05,5.87,20,2,4,9.11,100,0,0,1037.55,3,2.91,2.5,-6.4,90,6.93,6.8,0,556.6,180
1571260984,40,36.37,34.1,21.15,2.14,4.8,8.4,11766.37,1397.79,16094.02,6469.73,959046.09,6.07,20,2,4,10,100,0,0,1037.55,3,2.99,2.98,-6.4,87,6.93,6.53,0,555.04,180
1571260986,40,36.67,34.47,21.47,2.19,4.8,8.4,12120.53,1431.3,16286.68,6458.77,957001.45,6.08,20,2,4,10,100,0,0,1037.55,3,2.91,3.34,-5.2,87,6.91,6.41,0,545.68,180
1571260987,40,36.88,34.56,21.49,2.15,5,8.6,11907.66,1464.19,16577.03,6344.21,992338.24,6.06,20,2,4,10,100,0,0,1037.55,3,2.97,3.18,-5.2,92,6.94,6.54,0,545.33,180
1571260988,40,37.07,34.71,21.5,2.2,5,8.4,11431.05,1483.78,16556.83,6232.72,1017548.52,6.04,20,2,4,10,100,0,0,1037.55,3,3.02,3.2,-4,88,6.95,6.56,0,540.91,180
1571260989,40,37.19,34.72,21.45,2.15,4.6,8,11854.94,1434.87,16603.88,6424.89,981788.58,6.04,20,2,4,10,100,0,0,1037.55,3,3.02,3.14,-5.6,91,6.93,6.66,0,554.15,180
1571260991,40,37.38,34.88,21.62,2.2,5.2,8.6,11975.41,1403.21,16179.01,6360.47,944797.89,6.15,20,2,4,10,100,0,0,1037.55,3,2.98,3.21,-5.6,89,7.02,6.43,0,547.32,180
1571260992,40,37.48,34.9,21.58,2.16,5,8.4,11867.13,1503.24,15949.03,6373.89,969961.73,6,20,2,4,10,100,0,0,1037.55,3,2.99,3.25,-5.6,94,7.14,6.59,0,547.93,180
1571260993,40,37.58,34.9,21.61,2.24,5,8.4,11676.32,1480.94,16249.72,6215.85,973265.71,6.05,20,2,4,10,100,0,0,1037.55,3,3,3.32,-5.6,85,7.31,6.45,0,550.59,180
1571260995,40,37.63,34.89,21.55,2.23,4.8,8.2,11608.93,1329.3,16666.83,6464.44,963800.46,6.05,20,2,4,10,100,0,0,1037.55,3,2.99,3.38,-5.6,95,7.1,6.55,0,547.59,180
1571260996,40,37.75,35.09,21.61,2.2,5,8.4,11995.37,1444.23,15611.5,6499.79,951073.73,6.08,20,2,4,10,100,0,0,1037.55,3,3.06,3.29,-5.2,90,7.07,6.49,0,555.78,180
1571260997,40,37.81,34.95,21.47,2.16,4.8,8.4,11746.9,1422.8,16673.73,6363.67,988706.71,6.04,20,2,4,10,100,0,0,1037.55,3,2.99,3.18,-5.6,91,7.13,6.41,0,548.97,180
1571260999,40,37.88,35.1,21.48,2.2,5,8.4,11439.18,1405.31,16438.57,6381.29,1006074.35,6.08,20,2,4,10,100,0,0,1037.55,3,2.93,2.59,-5.6,91,7.08,6.53,0,547.8,180
1571261000,40,37.88,35.1,21.48,2.24,5.2,8.6,11821.68,1455.44,16512.11,6333.12,952269.87,6.02,20,2,4,10,100,0,0,1037.55,3,2.97,3.28,-5.2,92,7.09,1.66,0,552.38,180
1571261001,40,37.92,35.07,21.47,2.21,5,8.4,12379.59,1465.67,15904.43,6488.46,900205.02,6.02,20,2,4,10,100,0,0,1037.55,3,3.08,3.32,-5.6,95,7.24,6.5,0,553.98,180
1571261002,40,38.01,35.19,21.45,2.23,5.2,8.4,11965.68,1489.44,15881.4,6432.65,960425.16,6.11,20,2,4,10,100,0,0,1037.55,3,3.01,3.36,-5.2,91,7.65,6.43,0,558.43,180
1571261004,40,38.04,35.05,21.33,2.21,5.2,8.6,11807.88,1399.52,16776.84,6326.34,995648.13,6.15,20,2,4,10,100,0,0,1037.55,3,3.05,3.27,-5.2,88,7.59,6.44,0,559.77,180
1571261005,40,38.1,35.03,21.22,2.28,5,8.2,11710.32,1458.77,16346.92,6446.45,979335.58,6.07,20,2,4,10,100,0,0,1037.55,3,3.03,3.38,-5.2,90,7.41,6.28,0,556.81,180
1571261006,40,38.12,35.09,21.34,2.17,5,8.4,11451.26,1415.04,16008.28,6295.06,977204.33,6.09,20,2,4,10,100,0,0,1037.55,3,2.92,3.3,-6,85,7.18,6.4,0,548.34,180
1571261008,40,38.16,35.19,21.42,2.11,4.6,7.8,11782.38,1385.72,16814.53,6345.32,982429.89,6.15,20,2,4,10,100,0,0,1037.55,3,2.97,3.07,-5.2,85,7.15,6.42,0,548.78,180
1571261009,40,38.17,35.35,21.42,2.21,4.8,8.4,11717.34,1365.15,16419.47,6394.96,954261.42,6.06,20,2,4,10,100,0,0,1037.55,3,2.99,2.64,-5.6,90,7.15,6.67,0,544.89,180
1571261010,40,38.19,35.26,21.34,2.24,5,8.4,12204.05,1446.94,15759.32,6170.14,939713.26,6.12,20,2,4,10,100,0,0,1037.55,3,2.89,3.3,-4.8,85,7.15,6.56,0,557.33,180
1571261012,40,38.18,35.22,21.31,2.21,5.2,8.6,11807.02,1461.85,16499.79,6255.27,946625.23,6.02,20,2,4,10,100,0,0,1037.55,3,2.84,3.31,-5.6,88,7.1,6.58,0,542.11,180
1571261013,40,38.19,35.35,21.31,2.21,5,8.4,12024.93,1366.13,16130.23,6358.5,944079.84,6.12,20,2,4,10,100,0,0,1037.55,3,2.96,2.57,-5.6,89,7.13,6.68,0,554.65,180
1571261014,40,38.19,35.24,21.22,2.18,5.2,8.4,11879.08,1407.52,16501.64,6339.03,980221.41,6.06,20,2,4,10,100,0,0,1037.55,3,2.99,3.23,-5.2,92,7.13,6.6,0,545.23,180
1571261015,40,38.19,35.12,21.28,2.14,4.8,8.2,12286.83,1459.51,16375.74,6353.57,971240.65,6.08,20,2,4,10,100,0,0,1037.55,3,2.93,3.26,-5.2,90,7.08,6.44,0,545.07,180
1571261017,40,38.15,35.09,21.21,2.21,5.6,8.8,11952.01,1464.07,15987.09,6578.14,953127.86,6.07,20,2,4,10,100,0,0,1037.55,3,2.9,3.34,-4.8,89,7.29,6.53,0,549.7,180
1571261018,40,38.19,35.18,21.36,2.19,5,8.4,11821.92,1451.01,16730.03,6352.09,1012549.13,6.11,20,2,4,10,100,0,0,1037.55,3,2.91,3.26,-6,89,7.17,6.41,0,559.94,180
1571261019,40,38.18,35.1,21.19,2.25,5.2,8.4,11909.88,1438.32,15963.69,6264.51,949855.79,6.04,20,2,4,10,100,0,0,1037.55,3,3.02,2.65,-4.8,91,7.11,6.47,0,557.29,180
1571261021,40,38.12,35.1,21.12,2.25,5,8.4,11661.9,1454.83,16137.01,6323.14,963774.34,6.07,20,2,4,10,100,0,0,1037.55,3,3.03,3.35,-7.2,89,7.24,6.63,0,564.23,180
1571261022,40,38.11,35.13,21.06,2.17,5.2,8.4,11758.85,1392.62,16716.11,6352.21,1014083.91,6.09,20,2,4,10,100,0,0,1037.55,3,2.98,3.23,-4.8,86,7.17,6.61,0,546.2,180
1571261023,40,38.12,35.2,21.12,2.21,4.8,8.2,11811.94,1415.28,16574.93,6452.12,956973.85,6.1,20,2,4,10,100,0,0,1037.55,3,2.89,3.22,-5.6,89,7.1,6.6,0,543.43,180
1571261025,40,38.15,35.23,21.33,2.24,4.8,8.2,11744.56,1392.37,16601.17,6506.44,977015.74,6.1,20,2,4,10,100,0,0,1037.55,3,2.94,3.24,-5.2,88,7.04,6.52,0,546.56,180
1571261026,40,38.17,35.23,21.27,2.12,5,8.4,11879.2,1519.99,16017.27,6329.79,940162.52,6.1,20,2,4,10,100,0,0,1037.55,3,3,3.22,-5.6,89,7.12,6.56,0,547.22,180
1571261027,40,38.21,35.28,21.32,2.18,5.2,8.8,11587.62,1455.44,16273.38,6150.56,987162.57,6.05,20,2,4,10,100,0,0,1037.55,3,2.97,3.26,-5.6,90,7.04,6.5,0,556.18,180
1571261029,40,38.26,35.35,21.34,2.25,5,8.4,11619.16,1421.44,16672.38,6404.44,943468.59,6.07,20,2,4,10,100,0,0,1037.55,3,2.99,2.77,-6,87,7.03,6.5,0,550.92,180
1571261030,40,38.23,35.3,21.2,2.22,4.6,8,11882.78,1366.75,16084.04,6326.34,963222.34,6.16,20,2,4,10,100,0,0,1037.55,3,2.98,3.28,-4.8,88,7.09,6.7,0,546.71,180
1571261031,40,38.19,35.31,21.19,2.25,5,8.4,11712.78,1416.76,16180.86,6217.2,941886.39,6.06,20,2,4,10,100,0,0,1037.55,3,2.98,3.32,-5.2,89,7.07,6.78,0,546.43,180
1571261032,40,38.15,35.15,21.12,2.15,5,8.4,11690.48,1483.41,16542.41,6407.89,964726.81,6.05,20,2,4,10,100,0,0,1037.55,1.5,3.02,3.23,-5.6,89,7.07,6.66,0,551.6,180
1571261034,40,37.67,33.7,21.2,0.98,3,4.8,7487.5,992.51,11796.42,4241.17,594249.7,4.54,20,2,4,0,100,0,0,1037.55,1.5,1.38,1.35,-5.6,45,7.31,6.37,0,545.12,180
1571261035,40,37.11,33.06,21.06,1.11,3,4.6,7924.81,959.37,11695.41,4231.44,589303.65,4.5,20,2,4,0.98,100,0,0,1037.55,1.5,1.5,1.61,-4.4,50,7.3,6.35,0,541.26,180
1571261036,40,36.6,32.75,20.98,1.07,3,4.8,7813.32,918.11,11579.25,4211.24,562050.83,4.5,20,2,4,2.23,100,0,0,1037.55,1.5,1.5,1.56,-4.8,52,7.35,6.36,0,532.71,180
1571261038,40,36.21,32.72,21.04,1.04,2.6,4.2,7526.3,844.07,11863.31,4106.78,572316.79,4.57,20,2,4,2.23,100,0,0,1037.55,1.5,1.44,1.47,-5.2,48,7.46,6.44,0,542.07,180
1571261039,40,35.85,32.38,20.93,1.09,3,4.6,7859.52,936.21,11749.49,4177.86,615205.13,4.55,20,2,4,6,100,0,0,1037.55,1.5,1.4,1.52,-4,51,7.44,6.35,0,540.31,180
1571261040,40,35.54,32.29,21.03,1.13,2.8,4.4,7835.37,895.69,11987.48,4149.03,595534.28,4.55,20,2,4,7.38,100,0,0,1037.55,1.5,1.43,1.6,-4.4,47,7.45,6.41,0,532.78,180
1571261042,40,35.22,31.98,20.93,1.08,3.2,4.8,7505.97,959.5,11690.85,4203.48,592085.94,4.53,20,2,4,8.57,100,0,0,1037.55,1.5,1.56,1.62,-3.6,46,7.36,6.37,0,520.46,180
1571261043,40,34.97,31.95,20.97,1.03,3,4.8,7724.14,915.52,11782.63,4187.59,625939.32,4.56,20,2,4,10,100,0,0,1037.55,1.5,1.46,1.49,-5.2,50,7.34,6.45,0,554.61,180
1571261044,40,34.75,31.86,20.94,1.04,3,4.6,7709.48,919.58,11767.97,4142.5,611405.33,4.58,20,2,4,10,100,0,0,1037.55,1.5,1.48,1.47,-5.6,46,7.34,6.49,0,521.39,180
1571261046,40,34.6,31.82,21.06,1.07,3.2,5,7818.13,911.21,11761.93,4183.28,597935.3,4.55,20,2,4,10,100,0,0,1037.55,1.5,1.51,1.55,-4,50,7.31,6.36,0,536.67,180
1571261047,40,34.48,31.86,21.23,1.1,3,4.6,7721.8,885.09,11497.08,4019.07,597492.45,4.52,20,2,4,10,100,0,0,1037.55,1.5,1.49,1.58,-5.2,53,7.3,6.46,0,534.77,180
1571261048,40,34.35,31.72,21.11,1.07,3,4.6,8694.84,1106.83,11889.68,4336.77,590352.21,4.61,20,2,4,10,100,0,0,1037.55,1.5,1.43,1.57,-5.2,49,7.41,6.49,0,537.25,180
1571261049,40,34.32,32,21.07,0.94,2.6,4.2,8307.79,974.89,11944.99,4279.73,589843.95,4.54,20,2,4,10,100,0,0,1037.55,1.5,1.54,0.93,-4,55,7.51,6.67,0,556.99,180
1571261051,40,34.28,31.83,21.08,1.07,3,4.6,7865.8,905.05,11692.58,4149.03,592093.7,4.54,20,2,4,10,100,0,0,1037.55,1.5,1.52,1.48,-5.6,49,7.87,6.45,0,545.18,180
1571261052,40,34.22,31.71,20.91,1.07,2.4,4,7859.77,882.63,11810.59,4124.27,622546.16,4.6,20,2,4,10,100,0,0,1037.55,1.5,1.43,1.11,-5.6,51,7.8,6.45,0,520.71,180
1571261053,40,34.2,31.62,21.09,1.12,3.4,4.6,7613.89,833.35,11691.1,4000.1,568527.21,4.55,20,2,4,10,100,0,0,1037.55,1.5,1.4,1.66,-4.4,48,7.62,6.2,0,515.98,180
1571261055,40,34.1,31.41,21.01,1.06,3.2,4.6,7723.64,992.26,11880.44,4194.12,631844.62,4.59,20,2,4,10,100,0,0,1037.55,1.5,1.43,1.37,-4,47,7.71,6.26,0,537.99,180
1571261056,40,34.02,31.44,21.05,1.09,2.8,4.4,7841.9,871.79,11825.5,4188.33,611239.4,4.55,20,2,4,10,100,0,0,1037.55,1.5,1.39,1.51,-5.2,50,7.57,6.34,0,541.03,180
1571261057,40,33.93,31.34,21.15,1.06,2.6,4.2,7651.58,840.62,11550.91,4110.35,593092.24,4.55,20,2,4,10,100,0,0,1037.55,1.5,1.51,1.52,-4.8,52,7.4,6.28,0,546.14,180
1571261059,40,33.86,31.43,21.09,1.1,3,4.6,7945.01,820.42,11671.14,4261.01,593109,4.61,20,2,4,10,100,0,0,1037.55,1.5,1.48,1.6,-4,47,7.44,6.48,0,537.4,180
1571261060,40,33.74,31.26,20.93,1.08,2.6,4.2,8415.95,970.71,12177.19,4324.69,638203.97,4.6,20,2,4,10,100,0,0,1037.55,1.5,1.42,1.55,-4,49,7.46,6.54,0,541.09,180
1571261061,40,33.65,31.11,20.81,1.06,3.2,5,7745.45,1070.24,11499.67,4002.93,599471.31,4.49,20,2,4,10,100,0,0,1037.55,1.5,1.37,1.44,-4.4,57,7.7,6.39,0,530.19,180
1571261062,40,33.54,31,20.72,1.05,2.8,4.2,7777.11,877.21,11758.36,4153.96,617468.55,4.52,20,2,4,10,100,0,0,1037.55,1.5,1.51,1.51,-4.4,49,7.6,6.41,0,556.85,180
1571261064,40,33.47,31.01,20.81,1.12,2.8,4.4,7738.3,892.24,11775.73,4105.79,566617.83,4.58,20,2,4,10,100,0,0,1037.55,1.5,1.43,1.59,-4.4,46,7.48,6.39,0,531.44,180
1571261065,40,33.41,30.97,20.76,1.07,3,4.6,7741.63,921.31,11610.54,4237.85,639108.65,4.59,20,2,4,10,100,0,0,1037.55,1.5,1.43,1.52,-4.4,48,7.46,6.41,0,547.89,180
1571261066,40,33.34,31.06,20.91,1.11,3.2,5,7418.76,834.83,11573.21,3898.59,595833.87,4.54,20,2,4,10,100,0,0,1037.55,1.5,1.42,1.61,-4,50,7.4,6.57,0,547.8,180
1571261068,40,33.3,31.06,20.9,1.12,3.2,4.8,7982.34,970.09,12092.32,4443.45,603096.68,4.55,20,2,4,10,100,0,0,1037.55,1.5,1.44,1.71,-4.8,53,7.44,6.58,0,532.3,180
1571261069,40,33.21,30.91,20.77,1.05,3,4.8,8595.31,1009.63,12274.63,4436.18,582842.91,4.63,20,2,4,10,100,0,0,1037.55,1.5,1.47,1.47,-4,50,7.47,6.65,0,542.59,180
1571261070,40,33.21,31.02,20.84,1.14,3.2,4.8,7436.99,836.68,11256.74,4012.79,564388.9,4.53,20,2,4,10,100,0,0,1037.55,1.5,1.48,1.6,-5.6,47,7.53,6.53,0,540.86,180
1571261072,40,33.22,30.94,20.91,1.01,3,4.6,7477.4,900.49,11573.33,4144.47,617764.08,4.59,20,2,4,10,100,0,0,1037.55,1.5,1.52,1.39,-4,47,7.44,6.35,0,534.04,180
1571261073,40,33.26,31.06,21.09,1.08,3.2,4.8,7741.26,885.83,11603.14,4113.43,616170.91,4.58,20,2,4,10,100,0,0,1037.55,1.5,1.42,1.55,-3.6,45,7.43,6.31,0,532.94,180
1571261074,40,33.22,31.05,20.98,0.99,2.8,4.4,7416.3,848.75,11554.36,4062.31,606198.38,4.53,20,2,4,10,100,0,0,1037.55,1.5,1.52,1.43,-4.8,49,7.4,6.62,0,534.18,180
1571261075,40,33.2,30.92,20.95,1.03,3.2,5,7829.83,962.7,11743.21,4077.95,599173.45,4.53,20,2,4,10,100,0,0,1037.55,1.5,1.52,1.47,-5.2,49,7.36,6.42,0,542.93,180
1571261077,40,33.17,30.88,20.94,1.08,3,4.6,8085.2,927.84,11986.87,4300.55,594044.1,4.62,20,2,4,10,100,0,0,1037.55,1.5,1.52,1.65,-4.4,45,7.4,6.41,0,521.97,180
1571261078,40,33.13,30.82,20.98,1.04,3.4,5.2,7644.81,906.4,11731.38,4229.96,600231.99,4.54,20,2,4,10,100,0,0,1037.55,1.5,1.53,1.52,-4.8,50,7.31,6.38,0,534.92,180
1571261079,40,33.08,30.8,20.88,1,3,4.6,7461.63,795.78,11702.68,4049.13,567699.28,4.57,20,2,4,10,100,0,0,1037.55,1.5,1.44,1.37,-4,51,7.39,6.48,0,553.33,180
1571261081,40,33.06,31.01,20.91,1.11,2.8,4.4,7705.78,1030.57,11513.83,4199.66,614431.4,4.56,20,2,4,10,100,0,0,1037.55,1.5,1.42,1.56,-4,50,7.46,6.77,0,533.22,180
1571261082,40,33.05,30.82,20.93,1.11,2.8,4.4,7666.73,1014.93,11636.28,4228.49,606842.03,4.52,20,2,4,10,100,0,0,1037.55,1.5,1.49,1.58,-4.8,49,7.37,6.42,0,548.02,180
1571261083,40,33.03,30.81,20.95,1.08,3.2,4.8,7666.86,923.77,11683.22,4139.67,612133.36,4.52,20,2,4,10,100,0,0,1037.55,1.5,1.53,1.59,-4.4,47,7.38,6.46,0,551.84,180
